code,word1_weight,word2_weight,word3_weight,word4_weight,word5_weight,year
619,59,30,5,0,6,2008
543,60,40,0,0,0,2008
638,0,100,0,0,0,2008
609,45,47,2,2,4,2008
555,63,29,0,2,6,2008
530,53,37,5,0,5,2008
539,59,25,0,1,15,2008
581,0,100,0,0,0,2008
547,62,29,0,9,0,2008
605,60,20,0,0,20,2008
540,84,16,0,0,0,2008
531,35,60,0,0,5,2008
789,52,39,0,3,6,2008
671,36,40,0,4,20,2008
760,100,0,0,0,0,2008
709,56,28,6,5,5,2008
526,100,0,0,0,0,2008
626,0,0,0,0,0,2008
625,77,23,0,0,0,2008
511,53,34,5,4,4,2008
549,40,40,0,0,20,2008
705,25,67,0,0,8,2008
548,50,45,5,0,0,2008
554,75,25,0,0,0,2008
627,84,16,0,0,0,2008
678,40,50,0,0,10,2008
577,68,27,0,0,5,2008
550,82,9,0,9,0,2008
810,100,0,0,0,0,2008
536,67,20,0,7,6,2008
771,0,0,0,0,0,2008
596,67,33,0,0,0,2008
662,75,25,0,0,0,2009
525,16,84,0,0,0,2009
532,43,43,4,4,6,2009
790,58,33,0,0,9,2009
644,50,50,0,0,0,2009
583,0,0,0,0,0,2009
634,50,50,0,0,0,2009
743,35,50,5,0,10,2009
524,49,43,2,3,3,2009
520,59,33,0,0,8,2009
635,46,42,3,3,6,2009
800,100,0,0,0,0,2009
512,41,47,6,1,5,2009
537,40,50,10,0,0,2009
716,53,42,5,0,0,2009
692,67,33,0,0,0,2009
821,50,50,0,0,0,2009
756,33,67,0,0,0,2009
746,37,63,0,0,0,2009
502,47,48,5,0,0,2009
630,54,33,0,9,4,2009
559,0,100,0,0,0,2009
757,45,46,0,0,9,2009
506,41,49,3,2,5,2009
736,25,75,0,0,0,2009
514,45,46,0,3,6,2009
523,50,45,3,2,0,2009
754,50,50,0,0,0,2009
767,100,0,0,0,0,2009
637,20,70,0,0,10,2009
648,47,47,0,6,0,2009
519,40,60,0,0,0,2009
564,33,48,0,0,19,2009
517,59,34,1,2,4,2009
584,47,40,0,0,13,2009
575,50,40,5,0,5,2009
759,33,67,0,0,0,2009
602,43,45,3,3,6,2009
868,63,37,0,0,0,2009
515,44,44,2,6,4,2009
598,67,33,0,0,0,2009
510,49,41,1,2,7,2009
752,36,43,0,7,14,2009
546,53,44,0,0,3,2009
604,0,63,0,0,37,2009
522,60,40,0,0,0,2009
535,53,38,3,1,5,2009
673,25,75,0,0,0,2009
600,100,0,0,0,0,2009
623,46,44,4,3,3,2009
682,36,46,0,0,18,2009
542,39,54,0,3,4,2009
751,38,53,3,3,3,2009
679,11,77,0,4,8,2009
505,41,52,5,0,2,2009
606,14,86,0,0,0,2009
676,7,89,4,0,0,2009
765,86,14,0,0,0,2009
565,100,0,0,0,0,2009
516,50,50,0,0,0,2009
801,42,33,0,0,25,2009
802,0,0,0,0,0,2009
649,50,50,0,0,0,2009
745,0,0,0,0,0,2009
724,18,73,0,0,9,2009
513,44,49,2,3,2,2009
570,88,0,0,0,12,2009
866,64,28,4,0,4,2009
571,54,46,0,0,0,2009
670,57,29,14,0,0,2009
509,14,86,0,0,0,2009
592,33,61,6,0,0,2009
798,0,0,0,0,0,2009
773,0,0,0,0,0,2009
563,43,47,0,3,7,2009
755,100,0,0,0,0,2009
658,47,50,0,0,3,2009
518,48,46,3,3,0,2009
545,64,27,0,9,0,2009
567,44,44,4,2,6,2009
647,100,0,0,0,0,2009
636,67,33,0,0,0,2009
566,38,50,3,0,9,2009
569,67,33,0,0,0,2009
533,44,47,3,2,4,2009
710,50,50,0,0,0,2009
766,0,100,0,0,0,2009
744,44,44,0,6,6,2009
618,47,40,2,6,5,2009
691,36,55,9,0,0,2009
758,50,50,0,0,0,2009
527,42,48,3,0,7,2009
718,30,59,2,0,9,2009
639,50,50,0,0,0,2009
561,60,30,0,0,10,2009
574,53,37,0,5,5,2009
734,67,33,0,0,0,2009
603,27,27,0,0,46,2009
747,0,100,0,0,0,2009
616,46,38,1,3,12,2009
557,43,57,0,0,0,2009
702,20,80,0,0,0,2009
582,100,0,0,0,0,2009
642,30,70,0,0,0,2009
643,100,0,0,0,0,2009
551,20,60,0,0,20,2009
749,0,100,0,0,0,2009
839,67,26,5,0,2,2009
541,22,74,2,0,2,2009
558,38,50,12,0,0,2009
722,44,45,0,11,0,2009
693,47,50,0,0,3,2009
803,50,38,2,3,7,2009
529,49,44,0,1,6,2009
651,56,44,0,0,0,2009
503,63,37,0,0,0,2009
669,42,52,1,2,3,2009
737,16,84,0,0,0,2009
553,25,75,0,0,0,2009
813,60,20,20,0,0,2009
640,52,45,0,0,3,2009
711,0,0,0,0,0,2009
528,52,29,16,3,0,2009
617,44,52,0,0,4,2009
613,4,96,0,0,0,2009
687,8,84,0,0,8,2009
762,20,80,0,0,0,2009
686,45,49,0,3,3,2009
628,33,67,0,0,0,2009
828,38,50,0,0,12,2009
698,58,37,0,0,5,2009
659,53,40,0,4,3,2009
622,50,32,8,5,5,2009
501,43,38,4,6,9,2009
544,45,47,2,2,4,2009
740,0,0,0,0,0,2009
633,67,33,0,0,0,2009
650,44,46,2,2,6,2009
652,31,66,3,0,0,2009
534,49,35,3,0,13,2009
631,50,50,0,0,0,2009
632,37,38,0,0,25,2009
804,75,25,0,0,0,2009
656,40,60,0,0,0,2009
597,0,100,0,0,0,2009
675,0,50,0,0,50,2009
504,54,37,2,3,4,2009
753,36,54,3,5,2,2009
508,55,41,1,1,2,2009
820,50,39,1,7,3,2009
500,38,57,0,0,5,2009
552,0,0,0,0,0,2009
521,55,35,8,2,0,2009
717,0,100,0,0,0,2009
560,43,48,4,0,5,2009
764,25,75,0,0,0,2009
811,54,39,0,0,7,2009
556,36,55,0,3,6,2009
573,50,29,7,0,14,2009
611,19,77,0,0,4,2009
538,38,52,0,7,3,2009
610,25,50,0,0,25,2009
862,36,43,8,3,10,2009
576,67,33,0,0,0,2009
770,45,47,2,2,4,2009
661,50,50,0,0,0,2009
641,48,48,2,2,0,2009
825,54,37,5,1,3,2009
807,34,47,11,3,5,2009
855,55,35,0,0,10,2009
507,47,47,0,0,6,2009
819,49,40,2,4,5,2009
657,33,67,0,0,0,2009
612,40,60,0,0,0,2009
624,40,40,20,0,0,2009
725,30,60,0,0,10,2009
588,23,71,0,0,6,2009
881,53,42,5,0,0,2009
619,30,35,10,0,25,2009
543,50,44,0,6,0,2009
638,0,100,0,0,0,2009
609,38,51,2,1,8,2009
555,42,48,2,2,6,2009
530,27,61,6,0,6,2009
539,51,37,0,2,10,2009
581,50,26,12,0,12,2009
547,50,45,5,0,0,2009
605,28,58,0,0,14,2009
540,84,16,0,0,0,2009
531,54,38,0,0,8,2009
789,50,39,0,8,3,2009
671,47,36,0,0,17,2009
760,0,0,0,0,0,2009
709,48,36,0,8,8,2009
526,67,33,0,0,0,2009
626,33,34,33,0,0,2009
625,48,52,0,0,0,2009
511,38,44,9,3,6,2009
549,75,25,0,0,0,2009
705,33,56,0,0,11,2009
548,62,29,0,3,6,2009
554,60,40,0,0,0,2009
627,25,75,0,0,0,2009
678,43,37,10,0,10,2009
577,54,30,2,3,11,2009
550,54,39,0,0,7,2009
810,79,14,0,7,0,2009
536,75,25,0,0,0,2009
771,0,0,0,0,0,2009
596,0,100,0,0,0,2009
662,100,0,0,0,0,2010
525,27,46,9,0,18,2010
532,44,46,1,6,3,2010
790,47,31,7,15,0,2010
644,100,0,0,0,0,2010
583,0,0,0,0,0,2010
634,50,16,17,17,0,2010
743,48,52,0,0,0,2010
524,41,47,2,4,6,2010
520,50,50,0,0,0,2010
635,40,50,1,3,6,2010
800,80,0,0,20,0,2010
512,49,40,5,2,4,2010
537,57,43,0,0,0,2010
716,57,40,0,3,0,2010
692,27,73,0,0,0,2010
821,0,100,0,0,0,2010
756,43,57,0,0,0,2010
746,67,33,0,0,0,2010
502,45,55,0,0,0,2010
630,50,37,0,2,11,2010
559,100,0,0,0,0,2010
757,25,60,5,0,10,2010
506,43,47,2,4,4,2010
736,63,12,13,0,12,2010
514,47,36,2,5,10,2010
523,54,38,5,3,0,2010
754,0,0,0,0,0,2010
767,0,100,0,0,0,2010
637,16,63,0,0,21,2010
648,29,71,0,0,0,2010
519,42,50,0,0,8,2010
564,60,30,0,3,7,2010
517,41,51,2,3,3,2010
584,59,41,0,0,0,2010
575,36,51,0,4,9,2010
759,50,50,0,0,0,2010
602,36,56,2,2,4,2010
868,55,45,0,0,0,2010
515,53,42,3,0,2,2010
598,20,60,20,0,0,2010
510,48,46,0,3,3,2010
752,20,74,6,0,0,2010
546,23,66,3,5,3,2010
604,12,63,12,0,13,2010
522,33,67,0,0,0,2010
535,45,47,4,1,3,2010
673,33,67,0,0,0,2010
600,30,40,0,0,30,2010
623,44,43,3,4,6,2010
682,20,80,0,0,0,2010
542,47,47,3,3,0,2010
751,33,57,2,4,4,2010
679,9,86,0,0,5,2010
505,41,51,2,4,2,2010
606,33,67,0,0,0,2010
676,14,83,0,0,3,2010
765,18,64,0,9,9,2010
565,50,50,0,0,0,2010
516,50,50,0,0,0,2010
801,53,47,0,0,0,2010
802,0,0,0,0,0,2010
649,28,58,14,0,0,2010
745,100,0,0,0,0,2010
724,14,82,0,0,4,2010
513,42,49,2,0,7,2010
570,55,45,0,0,0,2010
866,35,48,0,6,11,2010
571,33,62,0,0,5,2010
670,47,53,0,0,0,2010
509,25,63,12,0,0,2010
592,25,67,0,0,8,2010
798,0,0,0,0,0,2010
773,100,0,0,0,0,2010
563,35,57,2,6,0,2010
755,0,100,0,0,0,2010
658,30,48,6,11,5,2010
518,42,48,2,5,3,2010
545,41,36,5,0,18,2010
567,38,59,0,0,3,2010
647,100,0,0,0,0,2010
636,38,12,12,12,26,2010
566,56,36,6,2,0,2010
569,75,0,0,25,0,2010
533,49,43,3,2,3,2010
710,100,0,0,0,0,2010
766,0,100,0,0,0,2010
744,29,50,0,0,21,2010
618,48,42,2,4,4,2010
691,50,45,0,0,5,2010
758,60,20,0,0,20,2010
527,38,58,1,3,0,2010
718,39,46,5,0,10,2010
639,33,67,0,0,0,2010
561,37,54,3,3,3,2010
574,44,56,0,0,0,2010
734,0,100,0,0,0,2010
603,46,27,0,0,27,2010
747,50,50,0,0,0,2010
616,44,45,1,3,7,2010
557,35,53,6,0,6,2010
702,22,76,0,0,2,2010
582,67,0,33,0,0,2010
642,69,31,0,0,0,2010
643,80,20,0,0,0,2010
551,36,46,0,0,18,2010
749,0,100,0,0,0,2010
839,56,36,4,0,4,2010
541,27,69,0,2,2,2010
558,25,75,0,0,0,2010
722,37,53,5,5,0,2010
693,24,56,5,6,9,2010
803,46,42,3,4,5,2010
529,51,45,0,3,1,2010
651,39,54,0,0,7,2010
503,67,25,0,0,8,2010
669,26,64,1,3,6,2010
737,16,84,0,0,0,2010
553,70,30,0,0,0,2010
813,42,50,0,0,8,2010
640,24,73,0,0,3,2010
711,0,0,0,0,0,2010
528,44,36,9,0,11,2010
617,33,57,1,3,6,2010
613,3,97,0,0,0,2010
687,21,65,0,0,14,2010
762,100,0,0,0,0,2010
686,43,48,5,0,4,2010
628,0,100,0,0,0,2010
828,18,73,0,9,0,2010
698,47,48,0,0,5,2010
659,41,52,2,3,2,2010
622,36,50,7,0,7,2010
501,46,39,3,4,8,2010
544,46,50,2,0,2,2010
740,0,0,0,0,0,2010
633,0,0,0,0,0,2010
650,51,35,5,0,9,2010
652,30,59,0,5,6,2010
534,49,40,2,3,6,2010
631,33,67,0,0,0,2010
632,15,70,8,0,7,2010
804,20,60,0,20,0,2010
656,44,56,0,0,0,2010
597,0,0,0,0,0,2010
675,27,60,0,0,13,2010
504,49,42,3,3,3,2010
753,42,42,4,3,9,2010
508,49,44,3,1,3,2010
820,40,51,2,2,5,2010
500,39,53,0,2,6,2010
552,0,0,0,0,0,2010
521,44,47,5,0,4,2010
717,75,25,0,0,0,2010
560,52,42,2,0,4,2010
764,43,43,0,0,14,2010
811,35,60,0,0,5,2010
556,38,53,0,3,6,2010
573,56,39,0,5,0,2010
611,22,78,0,0,0,2010
538,33,56,1,5,5,2010
610,40,60,0,0,0,2010
862,47,40,2,4,7,2010
576,20,80,0,0,0,2010
770,30,46,6,4,14,2010
661,0,100,0,0,0,2010
641,41,52,0,5,2,2010
825,38,46,4,4,8,2010
807,28,49,13,5,5,2010
855,41,59,0,0,0,2010
507,50,43,0,0,7,2010
819,51,39,0,6,4,2010
657,100,0,0,0,0,2010
612,61,28,0,0,11,2010
624,40,50,0,0,10,2010
725,26,71,0,0,3,2010
588,45,40,0,0,15,2010
881,48,40,4,4,4,2010
619,29,53,0,4,14,2010
543,38,50,0,0,12,2010
638,0,80,20,0,0,2010
609,41,51,1,1,6,2010
555,47,47,0,2,4,2010
530,41,42,0,0,17,2010
539,37,50,3,1,9,2010
581,76,12,0,0,12,2010
547,47,37,3,13,0,2010
605,37,38,0,6,19,2010
540,0,100,0,0,0,2010
531,45,46,9,0,0,2010
789,58,24,10,4,4,2010
671,47,37,0,0,16,2010
760,0,0,0,0,0,2010
709,46,46,4,4,0,2010
526,0,100,0,0,0,2010
626,100,0,0,0,0,2010
625,37,55,0,4,4,2010
511,43,41,7,4,5,2010
549,0,0,0,0,0,2010
705,36,64,0,0,0,2010
548,64,26,4,3,3,2010
554,67,33,0,0,0,2010
627,80,20,0,0,0,2010
678,28,45,0,5,22,2010
577,53,41,4,0,2,2010
550,39,47,0,7,7,2010
810,46,54,0,0,0,2010
536,69,31,0,0,0,2010
771,0,100,0,0,0,2010
596,0,100,0,0,0,2010
662,49,46,2,1,2,2011
525,33,67,0,0,0,2011
532,39,52,1,6,2,2011
790,32,48,3,14,3,2011
644,57,43,0,0,0,2011
583,0,0,0,0,0,2011
634,41,40,13,0,6,2011
743,39,48,5,0,8,2011
524,51,41,2,1,5,2011
520,41,52,4,0,3,2011
635,50,40,4,2,4,2011
800,62,31,7,0,0,2011
512,43,47,3,2,5,2011
537,42,36,11,0,11,2011
716,51,43,2,4,0,2011
692,63,37,0,0,0,2011
821,0,80,20,0,0,2011
756,45,55,0,0,0,2011
746,60,30,10,0,0,2011
502,50,45,5,0,0,2011
630,49,45,3,2,1,2011
559,40,50,10,0,0,2011
757,36,39,2,9,14,2011
506,40,47,4,5,4,2011
736,47,47,6,0,0,2011
514,37,55,2,4,2,2011
523,40,44,6,1,9,2011
754,57,43,0,0,0,2011
767,67,33,0,0,0,2011
637,24,53,1,6,16,2011
648,48,49,3,0,0,2011
519,43,47,2,6,2,2011
564,46,51,1,0,2,2011
517,44,47,4,1,4,2011
584,33,59,4,0,4,2011
575,56,37,2,2,3,2011
759,60,40,0,0,0,2011
602,46,46,2,3,3,2011
868,39,61,0,0,0,2011
515,48,48,1,2,1,2011
598,54,46,0,0,0,2011
510,51,42,3,1,3,2011
752,37,45,2,2,14,2011
546,40,54,1,1,4,2011
604,20,70,10,0,0,2011
522,41,56,0,0,3,2011
535,48,46,2,1,3,2011
673,25,75,0,0,0,2011
600,54,20,6,6,14,2011
623,54,33,5,3,5,2011
682,32,60,0,0,8,2011
542,59,35,2,4,0,2011
751,45,44,5,2,4,2011
679,25,68,3,1,3,2011
505,37,53,3,2,5,2011
606,69,31,0,0,0,2011
676,23,74,0,0,3,2011
765,48,35,17,0,0,2011
565,29,57,0,0,14,2011
516,47,53,0,0,0,2011
801,46,35,2,2,15,2011
802,43,43,14,0,0,2011
649,37,53,2,0,8,2011
745,50,50,0,0,0,2011
724,21,70,0,0,9,2011
513,36,48,2,8,6,2011
570,47,44,0,6,3,2011
866,49,37,9,2,3,2011
571,49,39,1,5,6,2011
670,35,53,0,4,8,2011
509,59,33,0,0,8,2011
592,44,46,2,6,2,2011
798,0,0,0,0,0,2011
773,60,40,0,0,0,2011
563,40,49,5,4,2,2011
755,100,0,0,0,0,2011
658,31,63,3,0,3,2011
518,53,38,2,0,7,2011
545,36,43,0,14,7,2011
567,34,57,0,3,6,2011
647,100,0,0,0,0,2011
636,46,37,9,4,4,2011
566,49,46,3,1,1,2011
569,27,67,0,6,0,2011
533,43,48,0,4,5,2011
710,59,29,12,0,0,2011
766,0,0,0,0,0,2011
744,54,40,6,0,0,2011
618,51,37,3,3,6,2011
691,46,52,0,0,2,2011
758,67,33,0,0,0,2011
527,41,53,4,1,1,2011
718,49,45,0,0,6,2011
639,36,64,0,0,0,2011
561,38,52,1,4,5,2011
574,53,39,2,2,4,2011
734,55,45,0,0,0,2011
603,27,27,0,0,46,2011
747,84,16,0,0,0,2011
616,36,58,1,2,3,2011
557,36,59,3,1,1,2011
702,10,85,1,0,4,2011
582,63,37,0,0,0,2011
642,50,46,0,4,0,2011
643,43,57,0,0,0,2011
551,46,52,2,0,0,2011
749,67,0,33,0,0,2011
839,46,40,9,1,4,2011
541,33,60,2,1,4,2011
558,57,43,0,0,0,2011
722,36,60,0,0,4,2011
693,34,56,4,0,6,2011
803,52,36,4,4,4,2011
529,48,45,4,2,1,2011
651,30,50,20,0,0,2011
503,38,52,2,0,8,2011
669,28,59,3,4,6,2011
737,6,89,5,0,0,2011
553,38,56,6,0,0,2011
813,36,57,0,0,7,2011
640,54,42,1,2,1,2011
711,67,33,0,0,0,2011
528,47,34,6,5,8,2011
617,41,48,5,4,2,2011
613,5,95,0,0,0,2011
687,36,46,9,0,9,2011
762,64,36,0,0,0,2011
686,45,40,9,2,4,2011
628,38,62,0,0,0,2011
828,49,46,0,0,5,2011
698,43,57,0,0,0,2011
659,43,48,3,1,5,2011
622,51,36,7,1,5,2011
501,48,37,5,4,6,2011
544,54,37,0,2,7,2011
740,0,0,0,0,0,2011
633,69,31,0,0,0,2011
650,48,46,0,3,3,2011
652,20,78,1,1,0,2011
534,45,44,3,2,6,2011
631,36,64,0,0,0,2011
632,46,51,1,0,2,2011
804,47,46,0,7,0,2011
656,58,42,0,0,0,2011
597,67,33,0,0,0,2011
675,37,51,1,0,11,2011
504,54,34,5,3,4,2011
753,51,36,5,5,3,2011
508,55,42,0,1,2,2011
820,39,55,2,1,3,2011
500,19,73,3,5,0,2011
552,0,0,0,0,0,2011
521,53,39,1,1,6,2011
717,27,64,9,0,0,2011
560,42,49,3,2,4,2011
764,16,84,0,0,0,2011
811,37,63,0,0,0,2011
556,56,38,3,1,2,2011
573,40,53,1,3,3,2011
611,12,77,0,0,11,2011
538,48,41,5,3,3,2011
610,54,41,5,0,0,2011
862,43,47,5,1,4,2011
576,54,41,0,0,5,2011
770,43,41,4,0,12,2011
661,37,63,0,0,0,2011
641,46,42,4,4,4,2011
825,39,44,4,3,10,2011
807,41,44,6,4,5,2011
855,57,39,2,2,0,2011
507,41,46,5,2,6,2011
819,43,48,4,2,3,2011
657,62,23,15,0,0,2011
612,38,46,0,4,12,2011
624,25,75,0,0,0,2011
725,25,58,10,0,7,2011
