code,year,sinclair_present,years_before
658,2013,FALSE,-1
658,2014,TRUE,-0
658,2015,TRUE,1
658,2016,TRUE,2
658,2017,TRUE,3
658,2018,TRUE,4
658,2019,TRUE,5
658,2020,TRUE,6
659,2004,TRUE,-0
659,2005,TRUE,1
659,2006,TRUE,2
659,2007,TRUE,3
659,2008,TRUE,4
659,2009,TRUE,5
659,2010,TRUE,6
659,2011,TRUE,7
659,2012,TRUE,8
659,2013,TRUE,9
659,2014,TRUE,10
659,2015,TRUE,11
659,2016,TRUE,12
659,2017,TRUE,13
659,2018,TRUE,14
659,2019,TRUE,15
659,2020,TRUE,16
661,2004,FALSE,-13
661,2005,FALSE,-12
661,2006,FALSE,-11
661,2007,FALSE,-10
661,2008,FALSE,-9
661,2009,FALSE,-8
661,2010,FALSE,-7
661,2011,FALSE,-6
661,2012,FALSE,-5
661,2013,FALSE,-4
661,2014,FALSE,-3
661,2015,FALSE,-2
661,2016,FALSE,-1
661,2017,TRUE,-0
661,2018,TRUE,1
661,2019,TRUE,2
661,2020,TRUE,3
662,2004,FALSE,-13
662,2005,FALSE,-12
662,2006,FALSE,-11
662,2007,FALSE,-10
662,2008,FALSE,-9
662,2009,FALSE,-8
662,2010,FALSE,-7
662,2011,FALSE,-6
662,2012,FALSE,-5
662,2013,FALSE,-4
662,2014,FALSE,-3
662,2015,FALSE,-2
662,2016,FALSE,-1
662,2017,TRUE,-0
662,2018,TRUE,1
662,2019,TRUE,2
662,2020,TRUE,3
669,2004,TRUE,-0
669,2005,TRUE,1
669,2006,TRUE,2
669,2007,TRUE,3
669,2008,TRUE,4
669,2009,TRUE,5
669,2010,TRUE,6
669,2011,TRUE,7
669,2012,TRUE,8
669,2013,TRUE,9
669,2014,TRUE,10
669,2015,TRUE,11
669,2016,TRUE,12
669,2017,TRUE,13
669,2018,TRUE,14
669,2019,TRUE,15
669,2020,TRUE,16
670,2004,FALSE,-99
670,2005,FALSE,-99
670,2006,FALSE,-99
670,2007,FALSE,-99
670,2008,FALSE,-99
670,2009,FALSE,-99
670,2010,FALSE,-99
670,2011,FALSE,-99
670,2012,FALSE,-99
670,2013,FALSE,-99
670,2014,FALSE,-99
670,2015,FALSE,-99
670,2016,FALSE,-99
670,2017,FALSE,-99
670,2018,FALSE,-99
670,2019,FALSE,-99
670,2020,FALSE,-99
671,2004,FALSE,-10
671,2005,FALSE,-9
671,2006,FALSE,-8
671,2007,FALSE,-7
671,2008,FALSE,-6
671,2009,FALSE,-5
671,2010,FALSE,-4
671,2011,FALSE,-3
671,2012,FALSE,-2
671,2013,FALSE,-1
671,2014,TRUE,-0
671,2015,TRUE,1
671,2016,TRUE,2
671,2017,TRUE,3
671,2018,TRUE,4
671,2019,TRUE,5
671,2020,TRUE,6
673,2004,FALSE,-99
673,2005,FALSE,-99
673,2006,FALSE,-99
673,2007,FALSE,-99
673,2008,FALSE,-99
673,2009,FALSE,-99
673,2010,FALSE,-99
673,2011,FALSE,-99
673,2012,FALSE,-99
673,2013,FALSE,-99
673,2014,FALSE,-99
673,2015,FALSE,-99
673,2016,FALSE,-99
673,2017,FALSE,-99
673,2018,FALSE,-99
673,2019,FALSE,-99
673,2020,FALSE,-99
675,2004,TRUE,-0
675,2005,TRUE,1
675,2006,TRUE,2
675,2007,TRUE,3
675,2008,TRUE,4
675,2009,TRUE,5
675,2010,TRUE,6
675,2011,TRUE,7
675,2012,TRUE,8
675,2013,TRUE,9
675,2014,TRUE,10
675,2015,TRUE,11
675,2016,TRUE,12
675,2017,TRUE,13
675,2018,TRUE,14
675,2019,TRUE,15
675,2020,TRUE,16
676,2004,FALSE,-99
676,2005,FALSE,-99
676,2006,FALSE,-99
676,2007,FALSE,-99
676,2008,FALSE,-99
676,2009,FALSE,-99
676,2010,FALSE,-99
676,2011,FALSE,-99
676,2012,FALSE,-99
676,2013,FALSE,-99
676,2014,FALSE,-99
676,2015,FALSE,-99
676,2016,FALSE,-99
676,2017,FALSE,-99
676,2018,FALSE,-99
676,2019,FALSE,-99
676,2020,FALSE,-99
678,2004,FALSE,-8
678,2005,FALSE,-7
678,2006,FALSE,-6
678,2007,FALSE,-5
678,2008,FALSE,-4
678,2009,FALSE,-3
678,2010,FALSE,-2
678,2011,FALSE,-1
678,2012,TRUE,-0
678,2013,TRUE,1
678,2014,TRUE,2
678,2015,TRUE,3
678,2016,TRUE,4
678,2017,TRUE,5
678,2018,TRUE,6
678,2019,TRUE,7
678,2020,TRUE,8
679,2004,TRUE,-0
679,2005,TRUE,1
679,2006,TRUE,2
679,2007,TRUE,3
679,2008,TRUE,4
679,2009,TRUE,5
679,2010,TRUE,6
679,2011,TRUE,7
679,2012,TRUE,8
679,2013,TRUE,9
679,2014,TRUE,10
679,2015,TRUE,11
679,2016,TRUE,12
679,2017,TRUE,13
679,2018,TRUE,14
679,2019,TRUE,15
679,2020,TRUE,16
682,2004,FALSE,-99
682,2005,FALSE,-99
682,2006,FALSE,-99
682,2007,FALSE,-99
682,2008,FALSE,-99
682,2009,FALSE,-99
682,2010,FALSE,-99
682,2011,FALSE,-99
682,2012,FALSE,-99
682,2013,FALSE,-99
682,2014,FALSE,-99
682,2015,FALSE,-99
682,2016,FALSE,-99
682,2017,FALSE,-99
682,2018,FALSE,-99
682,2019,FALSE,-99
682,2020,FALSE,-99
686,2004,TRUE,-0
686,2005,TRUE,1
686,2006,TRUE,2
686,2007,TRUE,3
686,2008,TRUE,4
686,2009,TRUE,5
686,2010,TRUE,6
686,2011,TRUE,7
686,2012,TRUE,8
686,2013,TRUE,9
686,2014,TRUE,10
686,2015,TRUE,11
686,2016,TRUE,12
686,2017,TRUE,13
686,2018,TRUE,14
686,2019,TRUE,15
686,2020,TRUE,16
687,2004,FALSE,-99
687,2005,FALSE,-99
687,2006,FALSE,-99
687,2007,FALSE,-99
687,2008,FALSE,-99
687,2009,FALSE,-99
687,2010,FALSE,-99
687,2011,FALSE,-99
687,2012,FALSE,-99
687,2013,FALSE,-99
687,2014,FALSE,-99
687,2015,FALSE,-99
687,2016,FALSE,-99
687,2017,FALSE,-99
687,2018,FALSE,-99
687,2019,FALSE,-99
687,2020,FALSE,-99
691,2004,FALSE,-99
691,2005,FALSE,-99
691,2006,FALSE,-99
691,2007,FALSE,-99
691,2008,FALSE,-99
691,2009,FALSE,-99
691,2010,FALSE,-99
691,2011,FALSE,-99
691,2012,FALSE,-99
691,2013,FALSE,-99
691,2014,FALSE,-99
691,2015,FALSE,-99
691,2016,FALSE,-99
691,2017,FALSE,-99
691,2018,FALSE,-99
691,2019,FALSE,-99
691,2020,FALSE,-99
692,2004,FALSE,-7
692,2005,FALSE,-6
692,2006,FALSE,-5
692,2007,FALSE,-4
692,2008,FALSE,-3
692,2009,FALSE,-2
692,2010,FALSE,-1
692,2011,TRUE,-0
692,2012,TRUE,1
692,2013,TRUE,2
692,2014,TRUE,3
692,2015,TRUE,4
692,2016,TRUE,5
692,2017,TRUE,6
692,2018,TRUE,7
692,2019,TRUE,8
692,2020,TRUE,9
693,2004,FALSE,-10
693,2005,FALSE,-9
693,2006,FALSE,-8
693,2007,FALSE,-7
693,2008,FALSE,-6
693,2009,FALSE,-5
693,2010,FALSE,-4
693,2011,FALSE,-3
693,2012,FALSE,-2
693,2013,FALSE,-1
693,2014,TRUE,-0
693,2015,TRUE,1
693,2016,TRUE,2
693,2017,TRUE,3
693,2018,TRUE,4
693,2019,TRUE,5
693,2020,TRUE,6
698,2004,FALSE,-99
698,2005,FALSE,-99
698,2006,FALSE,-99
698,2007,FALSE,-99
698,2008,FALSE,-99
698,2009,FALSE,-99
698,2010,FALSE,-99
698,2011,FALSE,-99
698,2012,FALSE,-99
698,2013,FALSE,-99
698,2014,FALSE,-99
698,2015,FALSE,-99
698,2016,FALSE,-99
698,2017,FALSE,-99
698,2018,FALSE,-99
698,2019,FALSE,-99
698,2020,FALSE,-99
702,2004,FALSE,-99
702,2005,FALSE,-99
702,2006,FALSE,-99
702,2007,FALSE,-99
702,2008,FALSE,-99
702,2009,FALSE,-99
702,2010,FALSE,-99
702,2011,FALSE,-99
702,2012,FALSE,-99
702,2013,FALSE,-99
702,2014,FALSE,-99
702,2015,FALSE,-99
702,2016,FALSE,-99
702,2017,FALSE,-99
702,2018,FALSE,-99
702,2019,FALSE,-99
702,2020,FALSE,-99
705,2004,FALSE,-99
705,2005,FALSE,-99
705,2006,FALSE,-99
705,2007,FALSE,-99
705,2008,FALSE,-99
705,2009,FALSE,-99
705,2010,FALSE,-99
705,2011,FALSE,-99
705,2012,FALSE,-99
705,2013,FALSE,-99
705,2014,FALSE,-99
705,2015,FALSE,-99
705,2016,FALSE,-99
705,2017,FALSE,-99
705,2018,FALSE,-99
705,2019,FALSE,-99
705,2020,FALSE,-99
709,2004,FALSE,-99
709,2005,FALSE,-99
709,2006,FALSE,-99
709,2007,FALSE,-99
709,2008,FALSE,-99
709,2009,FALSE,-99
709,2010,FALSE,-99
709,2011,FALSE,-99
709,2012,FALSE,-99
709,2013,FALSE,-99
709,2014,FALSE,-99
709,2015,FALSE,-99
709,2016,FALSE,-99
709,2017,FALSE,-99
709,2018,FALSE,-99
709,2019,FALSE,-99
709,2020,FALSE,-99
710,2004,FALSE,-99
710,2005,FALSE,-99
710,2006,FALSE,-99
710,2007,FALSE,-99
710,2008,FALSE,-99
710,2009,FALSE,-99
710,2010,FALSE,-99
710,2011,FALSE,-99
710,2012,FALSE,-99
710,2013,FALSE,-99
710,2014,FALSE,-99
710,2015,FALSE,-99
710,2016,FALSE,-99
710,2017,FALSE,-99
710,2018,FALSE,-99
710,2019,FALSE,-99
710,2020,FALSE,-99
711,2004,FALSE,-99
711,2005,FALSE,-99
711,2006,FALSE,-99
711,2007,FALSE,-99
711,2008,FALSE,-99
711,2009,FALSE,-99
711,2010,FALSE,-99
711,2011,FALSE,-99
711,2012,FALSE,-99
711,2013,FALSE,-99
711,2014,FALSE,-99
711,2015,FALSE,-99
711,2016,FALSE,-99
711,2017,FALSE,-99
711,2018,FALSE,-99
711,2019,FALSE,-99
711,2020,FALSE,-99
716,2004,FALSE,-99
716,2005,FALSE,-99
716,2006,FALSE,-99
716,2007,FALSE,-99
716,2008,FALSE,-99
716,2009,FALSE,-99
716,2010,FALSE,-99
716,2011,FALSE,-99
716,2012,FALSE,-99
716,2013,FALSE,-99
716,2014,FALSE,-99
716,2015,FALSE,-99
716,2016,FALSE,-99
716,2017,FALSE,-99
716,2018,FALSE,-99
716,2019,FALSE,-99
716,2020,FALSE,-99
717,2004,FALSE,-9
717,2005,FALSE,-8
717,2006,FALSE,-7
717,2007,FALSE,-6
717,2008,FALSE,-5
717,2009,FALSE,-4
717,2010,FALSE,-3
717,2011,FALSE,-2
717,2012,FALSE,-1
717,2013,TRUE,-0
717,2014,TRUE,1
717,2015,TRUE,2
717,2016,TRUE,3
717,2017,TRUE,4
717,2018,TRUE,5
717,2019,TRUE,6
717,2020,TRUE,7
718,2004,FALSE,-99
718,2005,FALSE,-99
718,2006,FALSE,-99
718,2007,FALSE,-99
718,2008,FALSE,-99
718,2009,FALSE,-99
718,2010,FALSE,-99
718,2011,FALSE,-99
718,2012,FALSE,-99
718,2013,FALSE,-99
718,2014,FALSE,-99
718,2015,FALSE,-99
718,2016,FALSE,-99
718,2017,FALSE,-99
718,2018,FALSE,-99
718,2019,FALSE,-99
718,2020,FALSE,-99
722,2004,FALSE,-12
722,2005,FALSE,-11
722,2006,FALSE,-10
722,2007,FALSE,-9
722,2008,FALSE,-8
722,2009,FALSE,-7
722,2010,FALSE,-6
722,2011,FALSE,-5
722,2012,FALSE,-4
722,2013,FALSE,-3
722,2014,FALSE,-2
722,2015,FALSE,-1
722,2016,TRUE,-0
722,2017,TRUE,1
722,2018,TRUE,2
722,2019,TRUE,3
722,2020,TRUE,4
724,2004,FALSE,-99
724,2005,FALSE,-99
724,2006,FALSE,-99
724,2007,FALSE,-99
724,2008,FALSE,-99
724,2009,FALSE,-99
724,2010,FALSE,-99
724,2011,FALSE,-99
724,2012,FALSE,-99
724,2013,FALSE,-99
724,2014,FALSE,-99
724,2015,FALSE,-99
724,2016,FALSE,-99
724,2017,FALSE,-99
724,2018,FALSE,-99
724,2019,FALSE,-99
724,2020,FALSE,-99
725,2004,FALSE,-99
725,2005,FALSE,-99
725,2006,FALSE,-99
725,2007,FALSE,-99
725,2008,FALSE,-99
725,2009,FALSE,-99
725,2010,FALSE,-99
725,2011,FALSE,-99
725,2012,FALSE,-99
725,2013,FALSE,-99
725,2014,FALSE,-99
725,2015,FALSE,-99
725,2016,FALSE,-99
725,2017,FALSE,-99
725,2018,FALSE,-99
725,2019,FALSE,-99
725,2020,FALSE,-99
734,2004,FALSE,-99
734,2005,FALSE,-99
734,2006,FALSE,-99
734,2007,FALSE,-99
734,2008,FALSE,-99
734,2009,FALSE,-99
734,2010,FALSE,-99
734,2011,FALSE,-99
734,2012,FALSE,-99
734,2013,FALSE,-99
734,2014,FALSE,-99
734,2015,FALSE,-99
734,2016,FALSE,-99
734,2017,FALSE,-99
734,2018,FALSE,-99
734,2019,FALSE,-99
734,2020,FALSE,-99
736,2004,FALSE,-99
736,2005,FALSE,-99
736,2006,FALSE,-99
736,2007,FALSE,-99
736,2008,FALSE,-99
736,2009,FALSE,-99
736,2010,FALSE,-99
736,2011,FALSE,-99
736,2012,FALSE,-99
736,2013,FALSE,-99
736,2014,FALSE,-99
736,2015,FALSE,-99
736,2016,FALSE,-99
736,2017,FALSE,-99
736,2018,FALSE,-99
736,2019,FALSE,-99
736,2020,FALSE,-99
737,2004,FALSE,-99
737,2005,FALSE,-99
737,2006,FALSE,-99
737,2007,FALSE,-99
737,2008,FALSE,-99
737,2009,FALSE,-99
737,2010,FALSE,-99
737,2011,FALSE,-99
737,2012,FALSE,-99
737,2013,FALSE,-99
737,2014,FALSE,-99
737,2015,FALSE,-99
737,2016,FALSE,-99
737,2017,FALSE,-99
737,2018,FALSE,-99
737,2019,FALSE,-99
737,2020,FALSE,-99
740,2004,FALSE,-99
740,2005,FALSE,-99
740,2006,FALSE,-99
740,2007,FALSE,-99
740,2008,FALSE,-99
740,2009,FALSE,-99
740,2010,FALSE,-99
740,2011,FALSE,-99
740,2012,FALSE,-99
740,2013,FALSE,-99
740,2014,FALSE,-99
740,2015,FALSE,-99
740,2016,FALSE,-99
740,2017,FALSE,-99
740,2018,FALSE,-99
740,2019,FALSE,-99
740,2020,FALSE,-99
743,2004,FALSE,-99
743,2005,FALSE,-99
743,2006,FALSE,-99
743,2007,FALSE,-99
743,2008,FALSE,-99
743,2009,FALSE,-99
743,2010,FALSE,-99
743,2011,FALSE,-99
743,2012,FALSE,-99
743,2013,FALSE,-99
743,2014,FALSE,-99
743,2015,FALSE,-99
743,2016,FALSE,-99
743,2017,FALSE,-99
743,2018,FALSE,-99
743,2019,FALSE,-99
743,2020,FALSE,-99
744,2004,FALSE,-99
744,2005,FALSE,-99
744,2006,FALSE,-99
744,2007,FALSE,-99
744,2008,FALSE,-99
744,2009,FALSE,-99
744,2010,FALSE,-99
744,2011,FALSE,-99
744,2012,FALSE,-99
744,2013,FALSE,-99
744,2014,FALSE,-99
744,2015,FALSE,-99
744,2016,FALSE,-99
744,2017,FALSE,-99
744,2018,FALSE,-99
744,2019,FALSE,-99
744,2020,FALSE,-99
745,2004,FALSE,-99
745,2005,FALSE,-99
745,2006,FALSE,-99
745,2007,FALSE,-99
745,2008,FALSE,-99
745,2009,FALSE,-99
745,2010,FALSE,-99
745,2011,FALSE,-99
745,2012,FALSE,-99
745,2013,FALSE,-99
745,2014,FALSE,-99
745,2015,FALSE,-99
745,2016,FALSE,-99
745,2017,FALSE,-99
745,2018,FALSE,-99
745,2019,FALSE,-99
745,2020,FALSE,-99
746,2004,FALSE,-99
746,2005,FALSE,-99
746,2006,FALSE,-99
746,2007,FALSE,-99
746,2008,FALSE,-99
746,2009,FALSE,-99
746,2010,FALSE,-99
746,2011,FALSE,-99
746,2012,FALSE,-99
746,2013,FALSE,-99
746,2014,FALSE,-99
746,2015,FALSE,-99
746,2016,FALSE,-99
746,2017,FALSE,-99
746,2018,FALSE,-99
746,2019,FALSE,-99
746,2020,FALSE,-99
747,2004,FALSE,-99
747,2005,FALSE,-99
747,2006,FALSE,-99
747,2007,FALSE,-99
747,2008,FALSE,-99
747,2009,FALSE,-99
747,2010,FALSE,-99
747,2011,FALSE,-99
747,2012,FALSE,-99
747,2013,FALSE,-99
747,2014,FALSE,-99
747,2015,FALSE,-99
747,2016,FALSE,-99
747,2017,FALSE,-99
747,2018,FALSE,-99
747,2019,FALSE,-99
747,2020,FALSE,-99
749,2004,FALSE,-99
749,2005,FALSE,-99
749,2006,FALSE,-99
749,2007,FALSE,-99
749,2008,FALSE,-99
749,2009,FALSE,-99
749,2010,FALSE,-99
749,2011,FALSE,-99
749,2012,FALSE,-99
749,2013,FALSE,-99
749,2014,FALSE,-99
749,2015,FALSE,-99
749,2016,FALSE,-99
749,2017,FALSE,-99
749,2018,FALSE,-99
749,2019,FALSE,-99
749,2020,FALSE,-99
751,2004,FALSE,-99
751,2005,FALSE,-99
751,2006,FALSE,-99
751,2007,FALSE,-99
751,2008,FALSE,-99
751,2009,FALSE,-99
751,2010,FALSE,-99
751,2011,FALSE,-99
751,2012,FALSE,-99
751,2013,FALSE,-99
751,2014,FALSE,-99
751,2015,FALSE,-99
751,2016,FALSE,-99
751,2017,FALSE,-99
751,2018,FALSE,-99
751,2019,FALSE,-99
751,2020,FALSE,-99
752,2004,FALSE,-9
752,2005,FALSE,-8
752,2006,FALSE,-7
752,2007,FALSE,-6
752,2008,FALSE,-5
752,2009,FALSE,-4
752,2010,FALSE,-3
752,2011,FALSE,-2
752,2012,FALSE,-1
752,2013,TRUE,-0
752,2014,FALSE,1
752,2015,FALSE,2
752,2016,FALSE,3
752,2017,FALSE,4
752,2018,FALSE,5
752,2019,FALSE,6
752,2020,FALSE,7
753,2004,FALSE,-99
753,2005,FALSE,-99
753,2006,FALSE,-99
753,2007,FALSE,-99
753,2008,FALSE,-99
753,2009,FALSE,-99
753,2010,FALSE,-99
753,2011,FALSE,-99
753,2012,FALSE,-99
753,2013,FALSE,-99
753,2014,FALSE,-99
753,2015,FALSE,-99
753,2016,FALSE,-99
753,2017,FALSE,-99
753,2018,FALSE,-99
753,2019,FALSE,-99
753,2020,FALSE,-99
754,2004,FALSE,-13
754,2005,FALSE,-12
754,2006,FALSE,-11
754,2007,FALSE,-10
754,2008,FALSE,-9
754,2009,FALSE,-8
754,2010,FALSE,-7
754,2011,FALSE,-6
754,2012,FALSE,-5
754,2013,FALSE,-4
754,2014,FALSE,-3
754,2015,FALSE,-2
754,2016,FALSE,-1
754,2017,TRUE,-0
754,2018,TRUE,1
754,2019,TRUE,2
754,2020,TRUE,3
755,2004,FALSE,-99
755,2005,FALSE,-99
755,2006,FALSE,-99
755,2007,FALSE,-99
755,2008,FALSE,-99
755,2009,FALSE,-99
755,2010,FALSE,-99
755,2011,FALSE,-99
755,2012,FALSE,-99
755,2013,FALSE,-99
755,2014,FALSE,-99
755,2015,FALSE,-99
755,2016,FALSE,-99
755,2017,FALSE,-99
755,2018,FALSE,-99
755,2019,FALSE,-99
755,2020,FALSE,-99
756,2004,FALSE,-99
756,2005,FALSE,-99
756,2006,FALSE,-99
756,2007,FALSE,-99
756,2008,FALSE,-99
756,2009,FALSE,-99
756,2010,FALSE,-99
756,2011,FALSE,-99
756,2012,FALSE,-99
756,2013,FALSE,-99
756,2014,FALSE,-99
756,2015,FALSE,-99
756,2016,FALSE,-99
756,2017,FALSE,-99
756,2018,FALSE,-99
756,2019,FALSE,-99
756,2020,FALSE,-99
757,2004,FALSE,-9
757,2005,FALSE,-8
757,2006,FALSE,-7
757,2007,FALSE,-6
757,2008,FALSE,-5
757,2009,FALSE,-4
757,2010,FALSE,-3
757,2011,FALSE,-2
757,2012,FALSE,-1
757,2013,TRUE,-0
757,2014,TRUE,1
757,2015,TRUE,2
757,2016,TRUE,3
757,2017,TRUE,4
757,2018,TRUE,5
757,2019,TRUE,6
757,2020,TRUE,7
758,2004,FALSE,-99
758,2005,FALSE,-99
758,2006,FALSE,-99
758,2007,FALSE,-99
758,2008,FALSE,-99
758,2009,FALSE,-99
758,2010,FALSE,-99
758,2011,FALSE,-99
758,2012,FALSE,-99
758,2013,FALSE,-99
758,2014,FALSE,-99
758,2015,FALSE,-99
758,2016,FALSE,-99
758,2017,FALSE,-99
758,2018,FALSE,-99
758,2019,FALSE,-99
758,2020,FALSE,-99
759,2004,FALSE,-99
759,2005,FALSE,-99
759,2006,FALSE,-99
759,2007,FALSE,-99
759,2008,FALSE,-99
759,2009,FALSE,-99
759,2010,FALSE,-99
759,2011,FALSE,-99
759,2012,FALSE,-99
759,2013,FALSE,-99
759,2014,FALSE,-99
759,2015,FALSE,-99
759,2016,FALSE,-99
759,2017,FALSE,-99
759,2018,FALSE,-99
759,2019,FALSE,-99
759,2020,FALSE,-99
760,2004,FALSE,-99
760,2005,FALSE,-99
760,2006,FALSE,-99
760,2007,FALSE,-99
760,2008,FALSE,-99
760,2009,FALSE,-99
760,2010,FALSE,-99
760,2011,FALSE,-99
760,2012,FALSE,-99
760,2013,FALSE,-99
760,2014,FALSE,-99
760,2015,FALSE,-99
760,2016,FALSE,-99
760,2017,FALSE,-99
760,2018,FALSE,-99
760,2019,FALSE,-99
760,2020,FALSE,-99
762,2004,FALSE,-13
762,2005,FALSE,-12
762,2006,FALSE,-11
762,2007,FALSE,-10
762,2008,FALSE,-9
762,2009,FALSE,-8
762,2010,FALSE,-7
762,2011,FALSE,-6
762,2012,FALSE,-5
762,2013,FALSE,-4
762,2014,FALSE,-3
762,2015,FALSE,-2
762,2016,FALSE,-1
762,2017,TRUE,-0
762,2018,TRUE,1
762,2019,TRUE,2
762,2020,TRUE,3
764,2004,FALSE,-99
764,2005,FALSE,-99
764,2006,FALSE,-99
764,2007,FALSE,-99
764,2008,FALSE,-99
764,2009,FALSE,-99
764,2010,FALSE,-99
764,2011,FALSE,-99
764,2012,FALSE,-99
764,2013,FALSE,-99
764,2014,FALSE,-99
764,2015,FALSE,-99
764,2016,FALSE,-99
764,2017,FALSE,-99
764,2018,FALSE,-99
764,2019,FALSE,-99
764,2020,FALSE,-99
765,2004,FALSE,-9
765,2005,FALSE,-8
765,2006,FALSE,-7
765,2007,FALSE,-6
765,2008,FALSE,-5
765,2009,FALSE,-4
765,2010,FALSE,-3
765,2011,FALSE,-2
765,2012,FALSE,-1
765,2013,TRUE,-0
765,2014,TRUE,1
765,2015,TRUE,2
765,2016,TRUE,3
765,2017,TRUE,4
765,2018,TRUE,5
765,2019,TRUE,6
765,2020,TRUE,7
766,2004,FALSE,-99
766,2005,FALSE,-99
766,2006,FALSE,-99
766,2007,FALSE,-99
766,2008,FALSE,-99
766,2009,FALSE,-99
766,2010,FALSE,-99
766,2011,FALSE,-99
766,2012,FALSE,-99
766,2013,FALSE,-99
766,2014,FALSE,-99
766,2015,FALSE,-99
766,2016,FALSE,-99
766,2017,FALSE,-99
766,2018,FALSE,-99
766,2019,FALSE,-99
766,2020,FALSE,-99
767,2004,FALSE,-99
767,2005,FALSE,-99
767,2006,FALSE,-99
767,2007,FALSE,-99
767,2008,FALSE,-99
767,2009,FALSE,-99
767,2010,FALSE,-99
767,2011,FALSE,-99
767,2012,FALSE,-99
767,2013,FALSE,-99
767,2014,FALSE,-99
767,2015,FALSE,-99
767,2016,FALSE,-99
767,2017,FALSE,-99
767,2018,FALSE,-99
767,2019,FALSE,-99
767,2020,FALSE,-99
770,2004,FALSE,-7
770,2005,FALSE,-6
770,2006,FALSE,-5
770,2007,FALSE,-4
770,2008,FALSE,-3
770,2009,FALSE,-2
770,2010,FALSE,-1
770,2011,TRUE,-0
770,2012,TRUE,1
770,2013,TRUE,2
770,2014,TRUE,3
770,2015,TRUE,4
770,2016,TRUE,5
770,2017,TRUE,6
770,2018,TRUE,7
770,2019,TRUE,8
770,2020,TRUE,9
771,2004,FALSE,-99
771,2005,FALSE,-99
771,2006,FALSE,-99
771,2007,FALSE,-99
771,2008,FALSE,-99
771,2009,FALSE,-99
771,2010,FALSE,-99
771,2011,FALSE,-99
771,2012,FALSE,-99
771,2013,FALSE,-99
771,2014,FALSE,-99
771,2015,FALSE,-99
771,2016,FALSE,-99
771,2017,FALSE,-99
771,2018,FALSE,-99
771,2019,FALSE,-99
771,2020,FALSE,-99
773,2004,FALSE,-99
773,2005,FALSE,-99
773,2006,FALSE,-99
773,2007,FALSE,-99
773,2008,FALSE,-99
773,2009,FALSE,-99
773,2010,FALSE,-99
773,2011,FALSE,-99
773,2012,FALSE,-99
773,2013,FALSE,-99
773,2014,FALSE,-99
773,2015,FALSE,-99
773,2016,FALSE,-99
773,2017,FALSE,-99
773,2018,FALSE,-99
773,2019,FALSE,-99
773,2020,FALSE,-99
789,2004,FALSE,-99
789,2005,FALSE,-99
789,2006,FALSE,-99
789,2007,FALSE,-99
789,2008,FALSE,-99
789,2009,FALSE,-99
789,2010,FALSE,-99
789,2011,FALSE,-99
789,2012,FALSE,-99
789,2013,FALSE,-99
789,2014,FALSE,-99
789,2015,FALSE,-99
789,2016,FALSE,-99
789,2017,FALSE,-99
789,2018,FALSE,-99
789,2019,FALSE,-99
789,2020,FALSE,-99
790,2004,FALSE,-99
790,2005,FALSE,-99
790,2006,FALSE,-99
790,2007,FALSE,-99
790,2008,FALSE,-99
790,2009,FALSE,-99
790,2010,FALSE,-99
790,2011,FALSE,-99
790,2012,FALSE,-99
790,2013,FALSE,-99
790,2014,FALSE,-99
790,2015,FALSE,-99
790,2016,FALSE,-99
790,2017,FALSE,-99
790,2018,FALSE,-99
790,2019,FALSE,-99
790,2020,FALSE,-99
798,2004,FALSE,-99
798,2005,FALSE,-99
798,2006,FALSE,-99
798,2007,FALSE,-99
798,2008,FALSE,-99
798,2009,FALSE,-99
798,2010,FALSE,-99
798,2011,FALSE,-99
798,2012,FALSE,-99
798,2013,FALSE,-99
798,2014,FALSE,-99
798,2015,FALSE,-99
798,2016,FALSE,-99
798,2017,FALSE,-99
798,2018,FALSE,-99
798,2019,FALSE,-99
798,2020,FALSE,-99
800,2004,FALSE,-9
800,2005,FALSE,-8
800,2006,FALSE,-7
800,2007,FALSE,-6
800,2008,FALSE,-5
800,2009,FALSE,-4
800,2010,FALSE,-3
800,2011,FALSE,-2
800,2012,FALSE,-1
800,2013,TRUE,-0
800,2014,TRUE,1
800,2015,TRUE,2
800,2016,TRUE,3
800,2017,TRUE,4
800,2018,TRUE,5
800,2019,TRUE,6
800,2020,TRUE,7
801,2004,FALSE,-9
801,2005,FALSE,-8
801,2006,FALSE,-7
801,2007,FALSE,-6
801,2008,FALSE,-5
801,2009,FALSE,-4
801,2010,FALSE,-3
801,2011,FALSE,-2
801,2012,FALSE,-1
801,2013,TRUE,-0
801,2014,TRUE,1
801,2015,TRUE,2
801,2016,TRUE,3
801,2017,TRUE,4
801,2018,TRUE,5
801,2019,TRUE,6
801,2020,TRUE,7
802,2004,FALSE,-13
802,2005,FALSE,-12
802,2006,FALSE,-11
802,2007,FALSE,-10
802,2008,FALSE,-9
802,2009,FALSE,-8
802,2010,FALSE,-7
802,2011,FALSE,-6
802,2012,FALSE,-5
802,2013,FALSE,-4
802,2014,FALSE,-3
802,2015,FALSE,-2
802,2016,FALSE,-1
802,2017,TRUE,-0
802,2018,TRUE,1
802,2019,TRUE,2
802,2020,TRUE,3
803,2004,FALSE,-99
803,2005,FALSE,-99
803,2006,FALSE,-99
803,2007,FALSE,-99
803,2008,FALSE,-99
803,2009,FALSE,-99
803,2010,FALSE,-99
803,2011,FALSE,-99
803,2012,FALSE,-99
803,2013,FALSE,-99
803,2014,FALSE,-99
